CustomerID,unique_items,total_items,total_invoices,total_value,ave_value
15017,18,63,1,125.58,6.279
15018,28,189,3,496.21000000000004,16.006774193548388
15019,59,159,1,266.0,3.8
15021,258,847,9,1914.82,4.056822033898305
15022,87,543,4,905.04,6.704
15023,319,2862,11,6783.86,12.114035714285714
15024,96,920,10,1661.33,10.718258064516128
15025,62,189,1,377.01,5.23625
15026,52,225,3,464.2,7.736666666666666
15027,30,565,4,1066.1499999999999,30.461428571428566
15028,35,459,4,627.13,13.065208333333333
15030,7,372,2,518.28,74.03999999999999
15031,69,401,4,668.14,6.019279279279279
15032,28,2968,3,4959.1,95.3673076923077
15033,284,1693,10,2583.37,5.075383104125737
15034,261,2422,8,4308.61,10.935558375634518
15035,24,245,1,252.73000000000002,9.36037037037037
15036,104,327,3,465.55,3.665748031496063
15038,97,217,6,705.49,5.426846153846154
15039,340,9209,47,19914.44,13.25861517976032
15041,52,104,1,180.35,2.6917910447761195
15042,5,30,1,135.93,27.186
15043,3,300,1,537.0,179.0
15044,215,2795,17,7700.2300000000005,16.998300220750554
15045,11,114,2,735.66,61.305
15046,130,3450,15,5194.82,25.340585365853656
15047,20,222,1,343.62,15.61909090909091
15048,80,195,4,384.05,3.959278350515464
15049,3,63,1,121.17000000000002,40.39000000000001
15050,61,1224,3,1782.09,22.84730769230769
15051,124,1011,3,1391.61,9.731538461538461
15052,27,82,1,215.78,7.192666666666667
15053,49,986,3,697.79,9.828028169014084
15054,100,198,2,302.1,2.6500000000000004
15057,25,668,2,1489.5,59.58
15058,184,1069,11,2124.9900000000002,7.699239130434783
15059,142,604,9,1337.72,5.644388185654009
15060,76,262,4,301.84,2.515333333333333
15061,67,28920,48,54534.14,135.32044665012407
15062,42,763,4,987.86,17.330877192982456
15063,5,56,1,370.79999999999995,74.16
15065,140,1383,4,3158.13,20.37503225806452
15066,41,317,1,893.59,21.275952380952383
15067,74,954,3,1744.76,21.277560975609756
15068,90,364,2,553.36,5.320769230769231
15069,65,520,1,1109.53,15.850428571428571
15070,1,36,1,106.2,106.2
15071,24,269,2,982.07,37.77192307692308
15073,20,491,3,1043.41,19.322407407407407
15074,37,455,1,748.87,17.830238095238094
15075,27,447,1,773.03,28.63074074074074
15076,45,571,1,880.85,17.976530612244897
15078,101,5105,32,9743.11,22.14343181818182
15079,42,389,4,895.61,19.055531914893617
15081,25,190,5,504.8,15.296969696969697
15083,5,38,1,88.2,17.64
15087,15,470,1,306.94,20.462666666666667
15088,52,460,2,1160.07,20.352105263157895
15089,136,1359,6,2420.84,16.69544827586207
15090,21,208,1,381.32,16.57913043478261
15091,30,346,1,480.71,16.023666666666667
15092,23,135,2,457.81,17.608076923076922
15093,41,3760,6,4597.02,42.565000000000005
15095,26,1079,4,1370.6,29.161702127659574
15096,11,120,1,219.39000000000001,19.944545454545455
15097,25,170,1,248.08,9.923200000000001
15098,2,121,3,39916.5,13305.5
15099,19,343,1,410.48,17.84695652173913
15100,1,80,3,876.0,292.0
15101,8,241,2,317.53,39.69125
15103,34,329,2,703.36,20.096
15104,59,637,2,1027.44,14.890434782608697
15105,86,1211,7,2298.93,22.76168316831683
15106,87,1181,5,1422.52,14.2252
15107,12,170,6,319.5,18.794117647058822
15108,40,490,3,1159.25,20.337719298245613
15109,25,131,1,484.95,17.319642857142856
15110,12,246,4,996.1,28.46
15111,70,710,3,1567.48,18.660476190476192
15113,73,2385,3,3608.94,36.45393939393939
15114,127,3096,10,2760.56,14.012994923857867
15115,21,157,1,340.11,16.195714285714285
15116,34,648,4,1352.75,30.06111111111111
15117,66,1948,5,1551.78,19.64278481012658
15118,1,1440,1,244.8,244.8
15119,14,88,1,266.4,19.02857142857143
15120,20,296,1,358.82,17.086666666666666
15121,28,199,2,457.72,16.34714285714286
15122,57,800,3,1633.78,19.924146341463413
15123,82,1195,2,2199.31,20.748207547169812
15124,14,233,2,184.19,12.279333333333334
15125,94,6193,15,11528.48,90.77543307086614
15127,15,251,1,406.53,25.408125
15128,67,1343,4,1471.0,14.42156862745098
15129,50,1794,11,3447.4,41.04047619047619
15130,22,197,1,330.11,15.005
15132,42,679,5,977.9300000000001,18.806346153846157
15133,26,680,3,982.42,33.87655172413793
15134,42,887,8,1387.99,19.013561643835615
15135,7,43,1,139.05,15.450000000000001
15136,60,776,4,1286.7,18.92205882352941
15139,13,208,2,178.96,13.766153846153847
15140,72,1572,7,2354.25,29.428125
15142,25,365,1,498.74,19.182307692307692
15143,14,150,1,259.45,18.532142857142855
15144,120,3050,17,6580.44,30.324608294930872
15145,50,756,4,1194.73,17.83179104477612
15146,86,1473,2,1327.16,14.584175824175825
15147,23,366,1,623.5,22.267857142857142
15148,17,187,1,301.29,15.0645
15149,19,128,1,520.8000000000001,22.643478260869568
15150,271,3658,10,5314.47,15.494081632653062
15152,183,2704,13,4745.69,17.511771217712177
15153,22,198,1,329.25,14.965909090909092
15154,62,104,1,296.42,3.487294117647059
15156,49,597,3,961.49,17.481636363636365
15157,111,2392,3,1936.07,15.48856
15158,7,198,1,401.40000000000003,57.34285714285715
15159,317,11441,30,18641.010000000002,26.254943661971833
15160,4,84,1,158.16,39.54
15163,29,186,2,304.47,10.49896551724138
15164,67,360,3,843.05,8.18495145631068
15165,25,160,1,487.75,18.064814814814813
15167,38,67,1,163.0,3.975609756097561
15168,5,52,1,106.56,21.312
15171,4,290,1,1289.5,257.9
15172,98,1610,5,1609.05,14.761926605504586
15174,11,145,1,135.75,12.340909090909092
15175,23,454,1,224.14,9.745217391304347
15178,3,30,1,40.5,13.5
15179,85,1938,5,2206.95,23.73064516129032
15180,6,36,1,87.5,14.583333333333334
15181,11,544,3,689.4799999999999,43.092499999999994
15182,23,253,2,622.85,21.477586206896554
15184,51,223,2,406.76,6.456507936507936
15185,20,666,1,310.62,14.791428571428572
15186,17,215,2,411.41,21.653157894736843
15187,58,1886,15,4762.18,52.913111111111114
15189,72,6149,41,16225.39,76.53485849056604
15192,31,918,3,1044.32,20.47686274509804
15193,16,144,1,499.32,26.28
15194,194,5703,15,7616.53,24.569451612903226
15195,1,1404,1,3861.0,3861.0
15197,29,469,3,1079.6100000000001,33.737812500000004
15198,10,120,2,193.64,19.363999999999997
15199,3,396,4,1268.7,97.5923076923077
15201,34,1210,5,1236.54,17.92086956521739
15203,80,1753,6,1827.8,12.871830985915492
15204,9,258,1,316.58,35.175555555555555
15205,34,378,2,653.24,17.655135135135136
15206,1,162,4,420.29999999999995,46.699999999999996
15208,23,316,5,870.12,20.717142857142857
15210,20,228,1,331.18,16.559
15211,50,240,2,894.4100000000001,17.20019230769231
15212,5,36,1,101.8,20.36
15213,22,272,2,328.35,13.68125
15214,109,1254,8,1661.44,15.104000000000001
15215,29,225,3,734.94,20.998285714285714
15216,2,28,1,96.6,48.3
15218,70,3329,11,5756.89,34.680060240963854
15219,5,45,1,305.75,33.97222222222222
15220,106,1393,6,1778.96,15.204786324786324
15221,5,43,1,403.25,80.65
15222,5,440,1,585.0,117.0
15223,14,213,2,755.75,37.7875
15224,11,152,2,322.08,23.005714285714284
15225,20,226,1,409.40000000000003,17.8
15226,8,71,1,154.41,19.30125
15227,42,750,5,1219.4,21.024137931034485
15228,103,2255,4,3386.71,27.09368
15230,22,351,2,429.6,18.678260869565218
15232,23,686,2,612.06,19.743870967741934
15234,14,196,1,197.0,14.071428571428571
15235,119,1324,12,2247.51,15.716853146853149
15236,15,269,1,321.05,21.403333333333332
15237,88,1071,4,1412.32,14.265858585858584
15238,48,692,3,1071.99,21.4398
15239,45,594,2,780.59,15.930408163265307
15240,54,1369,5,1706.57,21.879102564102563
15241,77,1817,8,1741.44,15.97651376146789
15243,19,185,1,316.68,14.394545454545455
15244,31,405,2,631.57,18.57558823529412
15245,55,1784,3,2515.84,28.267865168539327
15246,31,247,2,514.15,15.58030303030303
15247,5,160,1,356.0,59.333333333333336
15249,185,3577,13,6688.46,19.109885714285713
15251,82,6171,11,10484.99,94.45936936936937
15252,42,522,2,740.78,16.83590909090909
15253,50,866,5,918.1999999999999,17.32452830188679
15254,17,275,1,300.36,16.686666666666667
15255,45,489,1,890.85,18.95425531914894
15256,6,55,1,98.45,16.408333333333335
15257,7,46,1,317.15,45.30714285714286
15258,30,142,2,623.16,18.328235294117647
15260,57,885,7,1810.77,23.516493506493507
15261,19,270,1,254.82,13.41157894736842
15262,10,73,1,178.95000000000002,17.895000000000003
15263,12,89,1,156.51,13.042499999999999
15264,23,265,1,393.74,17.11913043478261
15265,63,612,2,1506.1200000000001,18.36731707317073
15266,6,18,1,119.3,19.883333333333333
15267,8,944,5,1717.36,156.12363636363636
15269,2,26,1,408.8,204.4
15270,19,1521,7,2379.49,58.03634146341463
15271,171,1262,15,2507.07,9.149890510948905
15272,58,310,2,721.94,11.45936507936508
15274,44,619,2,716.57,15.246170212765959
15275,40,498,1,615.14,15.003414634146342
15276,48,64,1,135.31,2.602115384615385
15277,12,205,1,255.89999999999998,21.325
15279,17,189,1,290.51,15.29
15280,16,154,1,113.12,7.07
15281,117,1211,9,2332.15,16.778057553956835
15286,3,55,1,240.55,80.18333333333334
15287,16,433,2,486.69,24.3345
15288,60,775,5,2306.52,26.210454545454546
15289,40,1008,3,939.78,16.20310344827586
15290,85,4500,18,7928.22,39.05527093596059
15291,58,2102,14,4623.3,45.326470588235296
15292,21,56,1,180.94,7.2376
15296,120,1766,6,3672.86,18.932268041237116
15297,29,292,3,641.94,16.46
15298,109,3116,12,4799.9,24.999479166666664
15299,6,2947,6,3907.01,651.1683333333334
15300,26,292,1,496.44,17.73
15301,156,2775,12,5070.35,20.865637860082305
15303,29,248,1,574.02,18.516774193548386
15304,7,104,8,694.4000000000001,30.19130434782609
15306,53,810,3,1174.35,20.247413793103448
15307,10,37,1,205.3,17.108333333333334
15308,18,175,1,310.47,16.340526315789475
15311,489,38194,91,60767.9,25.543463640184953
15312,38,516,4,924.85,19.677659574468084
15313,1,25,1,52.0,52.0
15314,21,313,1,327.97,13.665416666666667
15315,33,862,2,570.5,15.41891891891892
15316,1,100,1,165.0,165.0
15318,28,642,1,312.62,9.473333333333333
15319,16,175,1,204.5,12.78125
15320,35,326,1,267.13,7.420277777777778
15321,79,1181,3,2748.31,28.92957894736842
15322,42,416,1,679.68,16.18285714285714
15325,47,232,1,162.29,3.3120408163265305
15326,26,386,1,311.71,10.748620689655171
15327,10,116,1,208.75,20.875
15329,52,486,3,1049.7,18.41578947368421
15330,10,1312,2,714.96,54.99692307692308
15332,24,652,4,1661.06,47.45885714285714
15333,13,344,1,1028.56,64.285
15334,61,273,3,348.72,3.558367346938776
15335,32,80,1,173.97,4.8325
15339,69,416,2,574.07,6.675232558139536
15341,17,812,1,2020.52,118.85411764705883
15342,24,283,1,406.09,16.920416666666664
15343,18,84,1,364.5,17.357142857142858
15344,20,116,3,563.94,21.69
15345,19,81,1,393.54,19.677
15346,17,144,1,252.42000000000002,14.848235294117648
15347,5,130,1,201.60000000000002,40.32000000000001
15348,8,84,1,158.04,17.56
15349,63,327,2,473.81,6.580694444444444
15350,5,51,1,115.65,23.130000000000003
15351,148,753,7,1960.1100000000001,8.7116
15353,58,343,2,777.02,12.333650793650794
15355,7,45,2,277.05,19.789285714285715
15356,194,1673,10,2766.5,5.330443159922929
15358,272,7050,22,8347.2,15.149183303085302
15360,13,223,1,427.93,32.917692307692306
15361,5,336,1,418.92,59.84571428571429
15363,16,144,1,326.0,20.375
15364,29,493,2,913.19,31.489310344827587
15365,56,1084,7,2314.32,20.301052631578948
15366,34,621,2,602.51,13.69340909090909
15367,90,1057,4,1877.59,19.764105263157894
15368,3,230,1,446.94000000000005,111.73500000000001
15370,62,830,7,2386.05,25.383510638297874
15372,27,2924,1,2007.3999999999999,74.34814814814814
15373,68,499,11,2394.91,18.281755725190838
15374,3,126,1,168.0,56.0
15376,88,619,3,1233.3600000000001,10.541538461538462
15379,140,2305,7,3703.29,19.089123711340207
15380,10,376,5,1690.2600000000002,46.951666666666675
15381,8,171,2,596.85,74.60625
15382,191,4012,6,5955.71,19.7208940397351
15384,33,596,2,642.41,15.668536585365853
15385,12,161,1,316.88,26.406666666666666
15386,30,446,1,394.14,12.714193548387096
15388,10,88,1,140.54,14.053999999999998
15389,1,400,1,500.0,500.0
15392,71,1277,4,1535.53,18.280119047619046
15393,8,150,2,231.86,19.32166666666667
15394,49,910,4,2183.54,25.68870588235294
15395,6,17,1,107.45,15.35
15396,14,122,1,288.18,20.584285714285716
15397,6,20,1,94.0,15.666666666666666
15398,60,769,2,1345.53,18.43191780821918
15399,44,611,3,815.77,16.3154
15400,8,390,5,716.2,59.68333333333334
15402,30,693,2,626.35,15.276829268292683
15405,8,193,1,349.1,43.6375
15406,49,254,2,510.71000000000004,9.636037735849058
15407,120,558,4,1056.44,6.90483660130719
15408,33,106,1,267.18,7.858235294117647
15410,40,1200,8,3450.84,28.285573770491805
15411,82,530,4,1358.88,13.726060606060607
15412,8,108,1,190.53,19.053
15414,36,442,3,759.9000000000001,19.997368421052634
15415,40,575,1,572.8100000000001,11.933541666666668
15416,152,2090,4,3984.32,20.75166666666667
15417,25,284,1,508.8,18.17142857142857
15419,8,230,1,135.86,16.9825
15421,38,500,4,950.36,17.93132075471698
15422,6,38,2,97.7,16.283333333333335
15423,2,101,1,43.5,21.75
15424,16,554,2,383.34,22.54941176470588
15426,202,674,5,1447.39,4.956815068493151
15427,223,1013,3,1483.14,4.84686274509804
15428,5,102,1,93.78,15.63
15429,70,380,2,397.35,4.845731707317073
15432,10,65,1,171.19,17.119
15433,36,534,2,533.3,13.00731707317073
15434,37,647,5,1041.48,18.936
15435,29,54,1,149.29,5.147931034482759
15436,212,613,3,1122.53,3.4119452887537993
15437,41,79,1,200.16,4.4479999999999995
15438,24,59,1,156.57999999999998,6.263199999999999
15440,47,197,3,383.68,6.188387096774194
15442,1,120,1,594.0,297.0
15443,220,1663,7,3236.91,8.473586387434555
15444,176,764,2,1418.26,6.476073059360731
15445,5,58,1,113.5,22.7
15447,9,85,1,155.17,17.24111111111111
15448,26,232,1,494.64,17.665714285714284
15449,45,812,3,974.52,16.242
15450,30,376,1,429.84,14.328
15452,46,283,3,538.73,9.28844827586207
15453,154,845,7,1388.37,4.854440559440559
15454,21,86,1,179.1,7.164
15456,48,660,3,447.22,7.453666666666667
15457,54,132,1,237.07,4.087413793103448
15458,7,156,1,161.64,23.09142857142857
15460,51,109,1,216.76,3.7372413793103445
15462,5,172,3,234.6,21.327272727272728
15463,7,106,1,126.14,18.02
15464,147,350,1,1048.85,6.680573248407643
15465,39,1257,18,7354.62,75.82082474226804
15466,54,246,1,334.53,5.868947368421052
15467,38,310,3,524.88,10.093846153846155
15468,23,155,2,467.51,19.479583333333334
15469,24,153,2,538.55,22.43958333333333
15471,61,266,1,469.48,6.097142857142857
15472,72,251,1,371.56,4.888947368421053
15473,4,672,7,1771.2,161.01818181818183
15475,24,319,1,454.10999999999996,15.658965517241377
15478,31,585,2,1441.42,31.33521739130435
15480,40,303,1,905.5,20.122222222222224
15482,43,5019,11,11014.96,113.55628865979381
15483,73,295,4,233.81,2.656931818181818
15484,130,3152,4,3594.31,19.118670212765956
15485,46,1306,3,2575.0,29.941860465116278
15488,1,72,1,76.32000000000001,76.32000000000001
15489,44,608,3,1134.28,22.6856
15491,95,1645,6,3085.09,20.163986928104578
15492,29,483,2,659.4599999999999,18.841714285714282
15493,160,560,5,2001.8,6.74006734006734
15494,118,1148,2,1299.23,10.39384
15497,14,624,2,1262.2,84.14666666666668
15498,331,6105,27,13316.4,26.00859375
15500,62,572,4,1131.56,16.640588235294118
15502,142,4232,10,6923.98,33.129090909090905
15503,62,74,1,147.09,2.1012857142857144
15504,12,33,1,52.83,4.063846153846153
15505,81,2390,5,3610.96,37.22639175257732
15506,120,848,3,979.26,5.971097560975609
15507,40,162,1,492.36,10.703478260869565
15508,72,440,6,1000.27,10.8725
15510,1,2,1,250.0,250.0
15511,104,271,5,909.23,5.6826875
15512,7,68,2,121.0,17.285714285714285
15513,172,5709,19,14758.220000000001,47.91629870129871
15514,90,2160,11,4139.46,23.255393258426967
15516,15,27,3,62.43,4.162
15517,27,293,1,267.03,9.889999999999999
15518,130,1273,8,1942.45,9.076869158878505
15520,18,314,1,343.5,19.083333333333332
15521,116,1836,8,3000.2,16.217297297297296
15522,47,573,2,398.84,6.99719298245614
15523,9,132,1,412.01000000000005,41.20100000000001
15524,1,4,1,440.0,440.0
15525,128,414,3,823.42,4.652090395480226
15526,3,24,2,148.44,37.11
15527,119,992,8,2429.78,14.906625766871167
15528,25,123,1,229.33,8.820384615384615
15529,374,3494,11,3992.26,5.958597014925373
15530,88,950,4,1502.35,13.910648148148148
15531,185,1105,2,2007.44,8.804561403508773
15532,189,519,4,1571.03,6.160901960784313
15533,71,289,3,807.57,9.729759036144578
15535,49,143,4,536.4,7.152
15537,24,29,1,110.92,4.621666666666667
15539,39,410,1,538.46,13.133170731707319
15540,14,200,1,213.3,14.22
15541,26,49,1,85.13000000000001,2.9355172413793107
15543,22,86,1,127.86,4.566428571428571
15544,106,3109,9,3546.71,13.693861003861004
15545,78,163,2,292.71999999999997,3.613827160493827
15547,403,4032,14,4954.84,7.058176638176638
15549,98,695,3,1689.51,14.820263157894736
15550,38,295,4,575.63,9.43655737704918
15551,26,218,1,436.06,15.036551724137931
15552,16,60,1,90.12,5.301176470588236
15553,48,451,1,437.23,7.807678571428572
15554,12,74,1,217.2,15.514285714285714
15555,371,4409,16,4802.18,5.3536008918617615
15556,28,236,1,279.77,9.024838709677418
15557,15,219,1,473.65000000000003,23.6825
15561,27,267,4,800.59,29.651481481481483
15562,1,39,1,134.55,134.55
15563,86,1441,3,1361.44,12.265225225225226
15565,8,60,2,173.16,21.645
15567,6,223,1,186.01,26.572857142857142
15568,27,461,3,758.29,14.307358490566036
15569,27,666,5,1375.71,44.377741935483876
15570,208,2067,12,4165.52,12.896346749226007
15571,47,264,4,650.4300000000001,11.411052631578949
15572,152,1229,7,2552.86,11.873767441860466
15573,86,362,2,599.5,5.820388349514563
15574,125,349,4,702.25,4.180059523809524
15576,40,404,1,940.6700000000001,20.90377777777778
15577,39,89,3,258.88,6.637948717948718
15578,13,52,1,127.1,9.776923076923076
15579,37,120,2,348.6,6.835294117647059
15581,129,283,10,721.63,4.942671232876712
15582,37,453,3,682.9100000000001,15.52068181818182
15584,83,314,4,725.11,5.895203252032521
15585,30,320,1,455.3,14.687096774193549
15587,3,312,4,913.6800000000001,101.52000000000001
15589,27,243,3,478.53000000000003,16.501034482758623
15592,24,354,1,388.58,16.190833333333334
15593,4,60,1,199.8,39.96
15594,80,983,5,1771.78,17.201747572815535
15596,47,561,5,1406.59,18.267402597402597
15597,15,279,1,324.57,14.753181818181817
15598,14,160,1,240.68,17.19142857142857
15599,46,718,2,761.74,14.648846153846154
15601,206,4983,14,6776.56,16.52819512195122
15602,31,1141,9,1297.8700000000001,27.61425531914894
15603,2,96,1,48.480000000000004,24.240000000000002
15604,15,159,1,216.39,12.728823529411764
15605,61,441,5,1198.23,17.88402985074627
15606,41,892,9,2920.16,37.92415584415584
15607,10,202,1,104.76,8.05846153846154
15608,53,714,4,1093.68,18.228
15609,16,148,1,298.48,18.655
15610,6,66,1,112.46000000000001,18.743333333333336
15611,22,502,11,1570.45,38.30365853658537
15612,3,51,2,180.15,36.03
15615,168,5508,23,10399.74,24.585673758865248
15618,37,453,4,776.85,17.65568181818182
15619,3,136,1,336.40000000000003,112.13333333333334
15620,87,915,3,1553.18,15.5318
15621,9,501,4,1293.03,80.814375
15622,138,1674,9,3709.56,20.051675675675675
15623,19,125,1,301.03,15.843684210526314
15624,23,357,4,588.13,17.297941176470587
15625,39,1188,4,1534.26,23.9728125
15626,49,766,2,675.8,13.791836734693877
15628,78,1894,9,2870.2400000000002,18.51767741935484
15630,54,800,2,1186.35,19.772499999999997
15632,98,2109,8,3285.31,19.67251497005988
15634,15,99,1,243.55,16.236666666666668
15636,21,284,2,724.76,28.9904
15637,15,128,1,223.36,14.890666666666668
15639,19,323,1,425.32,17.0128
15640,232,6607,15,12515.66,25.858801652892563
15641,97,1562,4,1887.2,15.858823529411765
15643,19,246,3,664.0,20.12121212121212
15644,152,557,4,813.0,3.4159663865546217
15645,41,255,1,611.59,11.991960784313726
15646,34,394,3,447.64000000000004,12.789714285714288
15648,20,221,2,657.35,26.294
15649,1,192,2,816.0,408.0
15651,26,479,3,646.3,20.196875
15652,20,208,1,337.74,16.082857142857144
15653,4,1200,2,877.4399999999999,146.23999999999998
15654,13,474,2,907.53,45.3765
15655,27,324,1,560.67,16.490294117647057
15656,43,343,4,748.5,15.925531914893616
15657,1,24,1,30.0,30.0
15658,29,242,5,1024.1000000000001,21.33541666666667
15659,11,111,1,306.45,27.85909090909091
15660,56,1050,9,1600.86,17.787333333333333
15661,4,236,2,309.8,61.96
15663,9,106,1,138.14,15.348888888888887
15664,16,157,1,386.43,22.731176470588235
15665,84,1666,2,2242.01,19.327672413793106
15667,13,240,1,301.32,23.178461538461537
15668,1,72,1,76.32000000000001,76.32000000000001
15669,26,342,4,684.34,20.737575757575758
15670,12,91,1,173.05,14.420833333333334
15671,50,1697,7,2627.13,34.5675
15673,102,1514,4,2881.02,18.587225806451613
15674,78,1274,4,2111.89,18.68929203539823
15675,20,527,3,323.69,15.413809523809524
15676,179,2251,3,3420.76,17.018706467661694
15677,31,319,1,657.23,19.916060606060608
15678,12,184,1,352.7,29.391666666666666
15679,88,1170,4,781.28,7.102545454545455
15680,56,952,3,1333.68,17.09846153846154
15681,30,816,5,1426.16,26.90867924528302
15683,10,131,1,193.75,19.375
15687,114,1310,9,2993.1,18.030722891566263
15689,8,84,2,254.1,28.233333333333334
15690,19,408,2,239.76,12.618947368421052
15691,2,72,1,136.8,68.4
15692,11,138,1,191.04,15.92
15694,31,1676,13,6464.4,83.95324675324675
15695,20,212,2,409.98,18.635454545454547
15696,124,1028,8,2736.46,16.002690058479534
15699,18,113,1,309.65,17.202777777777776
15700,77,357,2,696.68,8.10093023255814
15701,169,923,4,1542.14,6.506919831223629
15703,5,66,1,211.5,42.3
15704,76,1028,4,2293.62,19.603589743589744
15705,6,62,1,143.1,23.849999999999998
15706,46,321,4,1060.56,19.28290909090909
15707,118,605,4,945.58,4.418598130841121
15708,103,1267,7,3364.2400000000002,11.68138888888889
15709,6,121,1,133.25,22.208333333333332
15712,36,486,5,1072.3600000000001,20.233207547169815
15713,17,150,2,356.7,18.773684210526316
15714,32,187,2,330.88,9.453714285714286
15716,93,744,4,1118.81,9.481440677966102
15717,7,70,1,150.3,21.47142857142857
15719,284,2724,13,5043.96,5.388846153846154
15720,126,281,1,598.73,4.677578125
15721,78,409,1,507.08,5.572307692307692
15722,40,1026,5,2222.56,32.21101449275362
15723,37,87,1,203.1,4.953658536585365
15724,11,73,2,218.25,19.84090909090909
15725,31,221,1,415.25,12.9765625
15727,181,3065,7,5178.96,17.14887417218543
15729,5,28,1,85.0,17.0
15730,67,689,3,1120.88,16.01257142857143
15732,13,215,2,294.12,21.00857142857143
15733,8,62,1,162.3,16.23
15734,20,346,2,1339.45,51.517307692307696
15737,56,598,8,1190.1200000000001,16.762253521126762
15738,37,2982,16,4812.42,27.817456647398846
15739,7,472,1,449.12,56.14
15740,9,152,1,154.88,17.20888888888889
15743,57,216,4,784.46,8.914318181818182
15744,3,120,1,34.8,11.6
15745,56,421,4,1094.59,17.654677419354837
15746,24,178,1,196.88,7.031428571428571
15747,50,480,3,974.04,10.473548387096773
15748,19,51,1,149.31,7.11
15749,5,18028,3,44534.3,4453.43
15750,203,1786,8,2465.48,8.414607508532423
15752,217,1978,7,2637.38,6.41698296836983
15753,1,144,1,79.2,79.2
15754,23,199,3,458.57,16.3775
15755,122,1427,6,2364.25,16.7677304964539
15756,147,242,4,532.96,2.7758333333333334
15757,43,491,2,714.42,15.876
15758,7,47,1,205.25,22.805555555555557
15759,5,60,3,253.04,36.14857142857143
15762,34,251,2,583.75,15.777027027027026
15763,53,271,2,1086.92,17.818360655737706
15764,143,2050,6,3279.97,18.222055555555553
15766,8,170,1,315.06,28.64181818181818
15768,21,244,3,621.8299999999999,23.03074074074074
15769,26,29672,26,56252.72,432.7132307692308
15773,10,311,1,635.6800000000001,63.568000000000005
15774,22,87,1,270.8,10.832
15775,7,68,1,104.9,14.985714285714286
15776,17,138,1,241.62,13.423333333333334
15777,17,378,4,1047.11,49.862380952380946
15780,25,220,3,475.28000000000003,16.38896551724138
15781,20,180,3,345.46,17.273
15782,31,864,3,2614.7400000000002,60.80790697674419
15783,14,212,1,246.3,17.592857142857145
15785,58,1612,5,2328.9700000000003,28.059879518072293
15786,235,3364,3,4932.2,18.47265917602996
15787,151,540,3,948.05,4.602184466019417
15789,22,438,1,351.3,14.052
15790,31,114,1,220.85,6.31
15791,66,731,2,1612.69,21.502533333333336
15793,7,553,3,965.61,80.4675
15795,41,581,1,610.01,14.524047619047618
15796,60,860,8,2710.56,20.534545454545455
15797,7,872,3,2192.4,313.2
15799,89,955,3,884.14,9.021836734693878
15800,111,335,2,699.08,5.874621848739496
15801,59,570,3,1063.95,16.62421875
15803,8,290,1,415.82000000000005,51.977500000000006
15804,149,2567,13,4206.39,15.9938783269962
15805,204,3387,17,5528.4800000000005,18.367043189368772
15806,23,602,3,784.58,25.309032258064516
15807,38,430,3,903.9,18.83125
15808,126,1343,4,3734.9700000000003,17.95658653846154
15809,31,301,5,515.77,14.736285714285714
15810,63,861,4,1391.98,15.640224719101123
15811,106,1071,6,2218.62,16.681353383458646
15812,34,922,5,1801.14,43.930243902439024
15813,36,603,2,1303.9099999999999,32.59775
15814,63,1271,4,1945.33,27.018472222222222
15815,30,1856,5,2100.6,42.86938775510204
15819,90,1357,4,1905.45,15.491463414634147
15820,17,128,1,206.98,12.175294117647057
15821,54,202,2,570.96,9.209032258064516
15822,24,375,2,885.47,26.832424242424242
15825,18,220,1,532.94,26.647000000000002
15826,59,963,3,1654.31,24.328088235294118
15827,69,882,14,1836.0900000000001,15.966000000000001
15829,43,996,2,636.14,12.473333333333333
15830,37,415,1,576.0,14.76923076923077
15831,60,1105,3,801.76,11.790588235294118
15832,50,465,1,836.79,15.49611111111111
15834,219,963,4,2231.25,8.203125
15835,44,439,4,954.09,19.0818
15836,10,26,1,137.37,13.737
15837,24,189,1,391.98,16.3325
15838,48,18368,19,33643.08,201.45556886227547
15839,55,675,3,1048.49,16.911129032258064
15840,26,396,2,355.56,13.168888888888889
15841,26,942,4,1224.06,26.043829787234042
15843,6,27,1,118.95000000000002,14.868750000000002
15844,10,134,1,130.73999999999998,11.885454545454543
15845,86,1926,8,3711.77,26.896884057971015
15847,21,449,2,389.27,17.694090909090907
15850,86,302,2,238.85,2.4623711340206187
15852,18,48,2,160.71,7.305000000000001
15853,29,135,1,110.8,3.6933333333333334
15854,93,939,12,2974.65,21.247500000000002
15855,55,470,5,712.24,8.903
15856,268,11002,27,16386.31,25.444580745341618
15857,14,308,1,297.0,21.214285714285715
15858,137,1167,5,1438.85,7.533246073298429
15860,95,440,8,977.21,6.881760563380282
15861,305,2544,8,3165.36,5.797362637362638
15862,134,585,4,832.88,5.665850340136054
15863,18,19,2,68.84,3.8244444444444445
15864,14,1192,6,1936.3200000000002,96.816
15865,35,368,3,895.13,22.37825
15866,39,126,1,230.53,5.122888888888889
15867,269,2041,15,3806.1,8.292156862745097
15869,13,175,2,149.64,9.975999999999999
15870,68,335,1,354.09000000000003,4.659078947368421
15872,100,212,2,360.93,2.819765625
15874,108,2534,7,4405.88,36.71566666666667
15877,117,371,2,493.28,3.823875968992248
15880,86,211,1,343.28000000000003,3.2693333333333334
15881,26,260,5,501.39000000000004,17.289310344827587
15882,22,264,4,514.08,23.36727272727273
